X,Y,SPECIES NAME
4349500,2852500,Picea abies
4457500,2791500,Picea abies
4304500,2771500,Picea abies
4085500,3002500,Picea abies
4049500,3020500,Picea abies
4544500,3083500,Picea abies
4147500,3007500,Picea abies
4489500,3038500,Picea abies
4147500,2981500,Picea abies
4102500,2985500,Picea abies
4415500,2726500,Picea abies
4240500,2909500,Picea abies
4180500,2754500,Picea abies
4359500,3172500,Picea abies
4069500,3017500,Picea abies
4194500,2770500,Picea abies
4431500,3042500,Picea abies
4268500,2785500,Picea abies
4215500,3312500,Picea abies
4352500,3184500,Picea abies
4215500,3146500,Picea abies
4304500,2923500,Picea abies
4116500,2958500,Picea abies
4219500,3134500,Picea abies
4446500,2759000,Picea abies
4262500,2749500,Picea abies
4333500,2712500,Picea abies
4220500,2766500,Picea abies
4047500,3006500,Picea abies
4199500,3134500,Picea abies
4199500,2802500,Picea abies
4270500,2753500,Picea abies
4302500,2761500,Picea abies
4300500,2875500,Picea abies
4313500,2851500,Picea abies
4344500,3216500,Picea abies
4378500,2757500,Picea abies
4168500,2926500,Picea abies
4097500,3019500,Picea abies
4061500,3051500,Picea abies
4256500,2791500,Picea abies
4449500,3040500,Picea abies
4449500,3044500,Picea abies
4186500,2770500,Picea abies
4215500,3106500,Picea abies
4191500,3114500,Picea abies
4378500,2850500,Picea abies
4333500,2708500,Picea abies
4302500,2735500,Picea abies
4045500,3004500,Picea abies
4583500,3077500,Picea abies
4195500,3126500,Picea abies
4341500,2848500,Picea abies
4491500,3448500,Picea abies
4078500,3020500,Picea abies
4378500,3057500,Picea abies
4448500,2990500,Picea abies
4313500,3016500,Picea abies
4058500,3027500,Picea abies
4382500,2749500,Picea abies
4304500,2791500,Picea abies
4253500,3297500,Picea abies
4266500,2747500,Picea abies
4415500,3034500,Picea abies
4337500,3146500,Picea abies
4513500,2820500,Picea abies
4166500,3049500,Picea abies
4348500,3192500,Picea abies
4256500,2755500,Picea abies
4234500,2764000,Picea abies
4310500,2741500,Picea abies
4086500,2952500,Picea abies
4293500,3435500,Picea abies
4178500,2774500,Picea abies
4190500,2762500,Picea abies
4208500,2742500,Picea abies
4180500,2792500,Picea abies
4346500,2796500,Picea abies
4228500,2790500,Picea abies
4387500,2725500,Picea abies
4229500,2822500,Picea abies
4335500,2706500,Picea abies
4363500,3192500,Picea abies
4280500,2761500,Picea abies
4448500,2842500,Picea abies
4172500,2782500,Picea abies
4199500,3106500,Picea abies
4533500,3115000,Picea abies
4230500,2780500,Picea abies
4352500,2758500,Picea abies
4336500,3058500,Picea abies
4490500,3430500,Picea abies
4078500,2946500,Picea abies
4258500,3061500,Picea abies
4326500,2780500,Picea abies
4168500,3068500,Picea abies
4317500,2846500,Picea abies
4168500,2729500,Picea abies
4379500,2795500,Picea abies
4439500,3046500,Picea abies
4279500,2807500,Picea abies
4172500,2750500,Picea abies
4057500,3015500,Picea abies
4051500,3006500,Picea abies
4480500,3419500,Picea abies
4358500,2744500,Picea abies
4316500,2765500,Picea abies
4238500,2930500,Picea abies
4172000,3103500,Picea abies
4502500,2772500,Picea abies
4385500,2785500,Picea abies
4322500,2764500,Picea abies
4366500,2760500,Picea abies
4377500,2816500,Picea abies
4414500,2745500,Picea abies
4271500,3133500,Picea abies
4174500,2770500,Picea abies
4172000,3119500,Picea abies
4184500,2780500,Picea abies
4381500,3167500,Picea abies
4418500,2770500,Picea abies
4321500,3296500,Picea abies
4187500,3102500,Picea abies
4327500,3152500,Picea abies
4357500,3450500,Picea abies
4287500,3149500,Picea abies
4412000,2870000,Picea abies
4240500,2752500,Picea abies
4387500,3173500,Picea abies
4346500,2792500,Picea abies
4095500,3043500,Picea abies
4187500,3130500,Picea abies
4345500,2818500,Picea abies
4158500,3081500,Picea abies
4593500,3118500,Picea abies
4278500,3045500,Picea abies
4371500,2794500,Picea abies
4168500,2791500,Picea abies
4215500,2818500,Picea abies
4258500,2799500,Picea abies
4284500,2763500,Picea abies
4289500,2825500,Picea abies
4175500,3138500,Picea abies
4281500,3437500,Picea abies
4306500,2755500,Picea abies
4355500,3192500,Picea abies
4368500,2778500,Picea abies
4329500,2716500,Picea abies
4484500,2975500,Picea abies
4344500,3192500,Picea abies
4367500,2786500,Picea abies
4347500,2844500,Picea abies
4180500,2752500,Picea abies
4473500,2807500,Picea abies
4160500,3049500,Picea abies
4469500,3029500,Picea abies
4583500,3081500,Picea abies
4297500,2823500,Picea abies
4198500,3058500,Picea abies
4099500,3019500,Picea abies
4248500,3209500,Picea abies
4364500,2750500,Picea abies
4473500,2799500,Picea abies
4181500,2726500,Picea abies
4064500,3023500,Picea abies
4316500,2745500,Picea abies
4164500,3045500,Picea abies
4327500,2718500,Picea abies
4167500,3134500,Picea abies
4122500,3000500,Picea abies
4312500,2729500,Picea abies
4381000,2805000,Picea abies
4222500,2774500,Picea abies
4329500,3308500,Picea abies
4373500,3051500,Picea abies
4193500,2808500,Picea abies
4218500,2796500,Picea abies
4136500,3069500,Picea abies
4151500,3107500,Picea abies
4373500,3067500,Picea abies
4304500,2875500,Picea abies
4407500,2729500,Picea abies
4354500,2768500,Picea abies
4386500,2757500,Picea abies
4308500,2781500,Picea abies
4176500,2792500,Picea abies
4252500,3347500,Picea abies
4289500,2833500,Picea abies
4198500,2754500,Picea abies
4358500,2720500,Picea abies
4398500,2827500,Picea abies
4405500,3051500,Picea abies
4227500,3126500,Picea abies
4178500,3066500,Picea abies
4286500,3481500,Picea abies
4381500,2727500,Picea abies
4057500,3052500,Picea abies
4356500,3066500,Picea abies
4178500,2746500,Picea abies
4365000,2804500,Picea abies
4382000,2773000,Picea abies
4144500,3061500,Picea abies
4212500,2766500,Picea abies
4495500,2736500,Picea abies
4276500,2743500,Picea abies
4163000,3080000,Picea abies
4330500,2730500,Picea abies
4175500,3126500,Picea abies
4258500,2751500,Picea abies
4305500,2843500,Picea abies
4423500,3018500,Picea abies
4379500,2865500,Picea abies
4055500,3004500,Picea abies
4509500,2804500,Picea abies
4158500,3079500,Picea abies
4135500,3224500,Picea abies
4299500,2817500,Picea abies
4340500,2730500,Picea abies
4469500,3385500,Picea abies
4203500,3118500,Picea abies
4294500,2787500,Picea abies
4332500,2874500,Picea abies
4549500,3407500,Picea abies
4203500,3106500,Picea abies
4065500,3005500,Picea abies
4258500,2931500,Picea abies
4320500,2892500,Picea abies
4174500,3068500,Picea abies
4191500,3138500,Picea abies
4397500,2809500,Picea abies
4371500,2790500,Picea abies
4427500,3026500,Picea abies
4162500,3079500,Picea abies
4421500,2806500,Picea abies
4068500,3031500,Picea abies
4218500,2748500,Picea abies
4500500,3050500,Picea abies
4180500,3070500,Picea abies
4532500,2837500,Picea abies
4323500,2850500,Picea abies
4188500,3231500,Picea abies
4417500,2810500,Picea abies
4354500,2724500,Picea abies
4289500,3001500,Picea abies
4224500,2772500,Picea abies
4106500,3221500,Picea abies
4390500,2749500,Picea abies
4373500,2722500,Picea abies
4281500,2801500,Picea abies
4268500,3217500,Picea abies
4259500,3129500,Picea abies
4327500,2804500,Picea abies
4250500,2757500,Picea abies
4624500,3106500,Picea abies
4407500,2737500,Picea abies
4523500,2748500,Picea abies
4552500,3075500,Picea abies
4196500,2758500,Picea abies
4170500,3030500,Picea abies
4327500,2706500,Picea abies
4240500,2776500,Picea abies
4316500,2755500,Picea abies
4526500,3057500,Picea abies
4264500,2791500,Picea abies
4205500,2844500,Picea abies
4296500,2723500,Picea abies
4138500,3065500,Picea abies
4060500,3021500,Picea abies
4226500,2782500,Picea abies
4151500,3143500,Picea abies
4491500,3028500,Picea abies
4262500,3029500,Picea abies
4428500,3048500,Picea abies
4489500,3034500,Picea abies
4276500,3177500,Picea abies
4295500,2871500,Picea abies
4208500,2752500,Picea abies
4453500,3051000,Picea abies
4192500,2794500,Picea abies
4391500,3037500,Picea abies
4062500,3027500,Picea abies
4206500,2788500,Picea abies
4305500,2865500,Picea abies
4398500,3049500,Picea abies
4067500,3009500,Picea abies
4357500,2874500,Picea abies
4458500,3371500,Picea abies
4507500,3040500,Picea abies
4218500,3082500,Picea abies
4308500,2757500,Picea abies
4292500,2747500,Picea abies
4459500,3011500,Picea abies
4529500,3039500,Picea abies
4176500,2752500,Picea abies
4629000,3098500,Picea abies
4451500,3015500,Picea abies
4293500,2819500,Picea abies
4134500,2945500,Picea abies
4423500,3034500,Picea abies
4094500,2957500,Picea abies
4375500,3172500,Picea abies
4186000,2764000,Picea abies
4316500,3188500,Picea abies
4090500,2948500,Picea abies
4423500,3038500,Picea abies
4403500,2721500,Picea abies
4356500,2730500,Picea abies
4462500,2779500,Picea abies
4048500,2996500,Picea abies
4442500,3062500,Picea abies
4346500,2780500,Picea abies
4286500,2759500,Picea abies
4192500,2778500,Picea abies
4113500,3008500,Picea abies
4228500,2786500,Picea abies
4319500,3444500,Picea abies
4386500,2753500,Picea abies
4367500,2724500,Picea abies
4317500,3312500,Picea abies
4290500,2761500,Picea abies
4367500,2814500,Picea abies
4344500,3196500,Picea abies
4318500,3316500,Picea abies
4374500,3064500,Picea abies
4358500,2724500,Picea abies
4247500,3161500,Picea abies
4198500,3090500,Picea abies
4300000,3182000,Picea abies
4105500,3017500,Picea abies
4078500,2952500,Picea abies
4471500,3459500,Picea abies
4363500,3184500,Picea abies
4149500,2985500,Picea abies
4150500,3065500,Picea abies
4407500,3041500,Picea abies
4174500,3056500,Picea abies
4187500,3114500,Picea abies
4288500,2763500,Picea abies
4395500,3165500,Picea abies
4495500,3040500,Picea abies
4251500,3157500,Picea abies
4072500,3021500,Picea abies
4206500,2800500,Picea abies
4544500,3055500,Picea abies
4077500,3016500,Picea abies
4374500,3060500,Picea abies
4456500,2843500,Picea abies
4156500,3055500,Picea abies
4172500,2784500,Picea abies
4423500,3046500,Picea abies
4199500,3102500,Picea abies
4095500,3003500,Picea abies
4302500,2897500,Picea abies
4491500,3036500,Picea abies
4334500,2740500,Picea abies
4172500,3046500,Picea abies
4433500,3036500,Picea abies
4183500,3130500,Picea abies
4407500,2819500,Picea abies
4226500,2736500,Picea abies
4379500,3169500,Picea abies
4109500,2975500,Picea abies
4243500,2801500,Picea abies
4277500,2989500,Picea abies
4435500,3014500,Picea abies
4547500,3091500,Picea abies
4357500,2802500,Picea abies
4375500,3040500,Picea abies
4072500,3031500,Picea abies
4188500,3056500,Picea abies
4162500,3073500,Picea abies
4239500,3162500,Picea abies
4516500,2840500,Picea abies
4485500,2803500,Picea abies
4180500,2794500,Picea abies
4206500,3054500,Picea abies
4232500,2758500,Picea abies
4335500,2860500,Picea abies
4140500,3384500,Picea abies
4307500,2817500,Picea abies
4337500,3312500,Pinus sylvestris
4638500,3191500,Pinus sylvestris
4228500,2760500,Pinus sylvestris
4349500,3264500,Pinus sylvestris
4494500,3344500,Pinus sylvestris
4624500,3154500,Pinus sylvestris
4475500,3303500,Pinus sylvestris
4546000,3227500,Pinus sylvestris
4408000,2997500,Pinus sylvestris
4536500,3355500,Pinus sylvestris
4517500,3226500,Pinus sylvestris
4558500,3306500,Pinus sylvestris
4419500,3338500,Pinus sylvestris
4483500,3386500,Pinus sylvestris
4630500,3160500,Pinus sylvestris
4422500,3346500,Pinus sylvestris
4237500,2840500,Pinus sylvestris
4633500,3150500,Pinus sylvestris
4372500,3276500,Pinus sylvestris
4392500,2915500,Pinus sylvestris
4629500,3210500,Pinus sylvestris
4537500,3253500,Pinus sylvestris
4575500,3166500,Pinus sylvestris
4385500,3379500,Pinus sylvestris
4488500,3288500,Pinus sylvestris
4169500,3270500,Pinus sylvestris
4602500,3188500,Pinus sylvestris
4542500,3501500,Pinus sylvestris
4421500,3067000,Pinus sylvestris
4416500,3342500,Pinus sylvestris
4518000,3227000,Pinus sylvestris
4587500,3231500,Pinus sylvestris
4452500,3275500,Pinus sylvestris
4637500,3207500,Pinus sylvestris
4536500,3359500,Pinus sylvestris
4486000,3243000,Pinus sylvestris
4664500,3153500,Pinus sylvestris
4613500,3205500,Pinus sylvestris
4539500,3181500,Pinus sylvestris
4404500,3269500,Pinus sylvestris
4318000,3326000,Pinus sylvestris
4485500,3227000,Pinus sylvestris
4643500,3179500,Pinus sylvestris
4526500,3229500,Pinus sylvestris
4482500,3219500,Pinus sylvestris
4485500,3384500,Pinus sylvestris
4518000,3355000,Pinus sylvestris
4254500,3085500,Pinus sylvestris
4504500,3412500,Pinus sylvestris
4476500,3283500,Pinus sylvestris
4616500,3157500,Pinus sylvestris
4408500,2911500,Pinus sylvestris
4549500,3211000,Pinus sylvestris
4592500,3212500,Pinus sylvestris
4582500,3243500,Pinus sylvestris
4571500,3230500,Pinus sylvestris
4565500,3322500,Pinus sylvestris
4628500,3218500,Pinus sylvestris
4436500,3278500,Pinus sylvestris
4415500,3338500,Pinus sylvestris
4528000,3307000,Pinus sylvestris
4559500,3178500,Pinus sylvestris
4400500,3341500,Pinus sylvestris
4139000,3297000,Pinus sylvestris
4481500,3241500,Pinus sylvestris
4447500,3323500,Pinus sylvestris
4417500,3254500,Pinus sylvestris
4509500,3376500,Pinus sylvestris
4210500,2784500,Pinus sylvestris
4566500,3190500,Pinus sylvestris
4487500,3316500,Pinus sylvestris
4550000,3322500,Pinus sylvestris
4182500,2914500,Pinus sylvestris
4514500,3484500,Pinus sylvestris
4372500,2922500,Pinus sylvestris
4620500,3222500,Pinus sylvestris
4535500,3181500,Pinus sylvestris
4570500,3190500,Pinus sylvestris
4639500,3145500,Pinus sylvestris
4053500,3124500,Pinus sylvestris
4637500,3203500,Pinus sylvestris
4487500,3304500,Pinus sylvestris
4638500,3153500,Pinus sylvestris
4384500,2903500,Pinus sylvestris
4590500,3244500,Pinus sylvestris
4404500,3355500,Pinus sylvestris
4269500,3277500,Pinus sylvestris
4530500,3367500,Pinus sylvestris
4446500,3058500,Pinus sylvestris
4590500,3240500,Pinus sylvestris
4652500,3156500,Pinus sylvestris
4612500,3213500,Pinus sylvestris
4463500,3389500,Pinus sylvestris
4252500,2797500,Pinus sylvestris
4414500,3340500,Pinus sylvestris
4585500,3400500,Pinus sylvestris
4490500,2920000,Pinus sylvestris
4453500,3259500,Pinus sylvestris
4632500,3218500,Pinus sylvestris
4569500,3322500,Pinus sylvestris
4586500,3183500,Pinus sylvestris
4240500,3194500,Pinus sylvestris
4460500,3287500,Pinus sylvestris
4285500,3294500,Pinus sylvestris
4538500,3201500,Pinus sylvestris
4630500,3242500,Pinus sylvestris
4582000,3258500,Pinus sylvestris
4505500,3244500,Pinus sylvestris
4597500,3399500,Pinus sylvestris
4424500,3362500,Pinus sylvestris
4353500,3272500,Pinus sylvestris
4604500,3221500,Pinus sylvestris
4388500,3285500,Pinus sylvestris
4420500,3338500,Pinus sylvestris
4566000,3322500,Pinus sylvestris
4563500,3226500,Pinus sylvestris
4555500,3173500,Pinus sylvestris
4629500,3162500,Pinus sylvestris
4469500,2955500,Pinus sylvestris
4547500,3325500,Pinus sylvestris
4465500,3263500,Pinus sylvestris
4344500,3212500,Pinus sylvestris
4395500,3321500,Pinus sylvestris
4633500,3203500,Pinus sylvestris
4551500,3177500,Pinus sylvestris
4510500,3220500,Pinus sylvestris
4381500,3039500,Pinus sylvestris
4470500,3219500,Pinus sylvestris
4527500,3305500,Pinus sylvestris
4486500,3220500,Pinus sylvestris
4471500,3379500,Pinus sylvestris
4431500,3310500,Pinus sylvestris
4449500,3235500,Pinus sylvestris
4422500,3340500,Pinus sylvestris
4509500,3380500,Pinus sylvestris
4354500,3344500,Pinus sylvestris
4646500,3161500,Pinus sylvestris
4497500,3252500,Pinus sylvestris
4433500,3246500,Pinus sylvestris
4416500,2822500,Pinus sylvestris
4422500,3354500,Pinus sylvestris
4623500,3230500,Pinus sylvestris
4664500,3161500,Pinus sylvestris
4564500,3270500,Pinus sylvestris
4537500,3167500,Pinus sylvestris
4470000,3307000,Pinus sylvestris
4404500,3353500,Pinus sylvestris
4408500,3341500,Pinus sylvestris
4528500,3157500,Pinus sylvestris
4586500,3392500,Pinus sylvestris
4495500,3328500,Pinus sylvestris
4499500,3398500,Pinus sylvestris
4613500,3257500,Pinus sylvestris
4509500,3244500,Pinus sylvestris
4333500,3138500,Pinus sylvestris
4515500,3164500,Pinus sylvestris
4353500,3268500,Pinus sylvestris
4539500,3177500,Pinus sylvestris
4513500,3244500,Pinus sylvestris
4562500,3190500,Pinus sylvestris
4416500,3346500,Pinus sylvestris
4096500,3033500,Pinus sylvestris
4633500,3168500,Pinus sylvestris
4538500,3217500,Pinus sylvestris
4438000,3259000,Pinus sylvestris
4581500,3259500,Pinus sylvestris
4253500,3278500,Pinus sylvestris
4486500,3204500,Pinus sylvestris
4565500,3198500,Pinus sylvestris
4568500,3218500,Pinus sylvestris
4631500,3234500,Pinus sylvestris
4390500,2897500,Pinus sylvestris
4648000,3184000,Pinus sylvestris
4530500,3229500,Pinus sylvestris
4454000,3259000,Pinus sylvestris
4513500,3252500,Pinus sylvestris
4192500,2916500,Pinus sylvestris
4617500,3197500,Pinus sylvestris
4656500,3164500,Pinus sylvestris
4367500,3390500,Pinus sylvestris
4574500,3190500,Pinus sylvestris
4485500,3244500,Pinus sylvestris
4550500,3349500,Pinus sylvestris
4540500,3365500,Pinus sylvestris
4595500,3176500,Pinus sylvestris
4192500,2914500,Pinus sylvestris
4627500,3144500,Pinus sylvestris
4497500,3236500,Pinus sylvestris
4630000,3274500,Pinus sylvestris
4516500,3348500,Pinus sylvestris
4643500,3145500,Pinus sylvestris
4586500,3296500,Pinus sylvestris
4596500,3230500,Pinus sylvestris
4591500,3232500,Pinus sylvestris
4581500,3194500,Pinus sylvestris
4416500,3298500,Pinus sylvestris
4454000,3275000,Pinus sylvestris
4521500,3265500,Pinus sylvestris
4554500,3213500,Pinus sylvestris
4594500,3184500,Pinus sylvestris
4483500,3331500,Pinus sylvestris
4518500,3422500,Pinus sylvestris
4551500,3193500,Pinus sylvestris
4133500,3188500,Pinus sylvestris
4493500,3236500,Pinus sylvestris
4589500,3396500,Pinus sylvestris
4464500,3271500,Pinus sylvestris
4601500,3375000,Pinus sylvestris
4601500,3381500,Pinus sylvestris
4512500,3352500,Pinus sylvestris
4410500,3367500,Pinus sylvestris
4539500,3169500,Pinus sylvestris
4623500,3234500,Pinus sylvestris
4485500,3240500,Pinus sylvestris
4612500,3221500,Pinus sylvestris
4495500,3316500,Pinus sylvestris
4566000,3258500,Pinus sylvestris
4583500,3223500,Pinus sylvestris
4371500,3380500,Pinus sylvestris
4514500,3340500,Pinus sylvestris
4634500,3239500,Pinus sylvestris
4643500,3175500,Pinus sylvestris
4630500,3246500,Pinus sylvestris
4621500,3262500,Pinus sylvestris
4424500,3346500,Pinus sylvestris
4575500,3231500,Pinus sylvestris
4531500,3173500,Pinus sylvestris
4424500,3350500,Pinus sylvestris
4652500,3164500,Pinus sylvestris
4598500,3411500,Pinus sylvestris
4404500,3277500,Pinus sylvestris
4403500,3333500,Pinus sylvestris
4535500,3165500,Pinus sylvestris
4239500,3308500,Pinus sylvestris
4505500,3450500,Pinus sylvestris
4505500,3232500,Pinus sylvestris
4404500,3293500,Pinus sylvestris
4481000,3256000,Pinus sylvestris
4422500,3352500,Pinus sylvestris
4344500,2892500,Pinus sylvestris
4631500,3148500,Pinus sylvestris
4598500,3192500,Pinus sylvestris
4614000,3258500,Pinus sylvestris
4547500,3185500,Pinus sylvestris
4426500,3360500,Pinus sylvestris
4530500,3483500,Pinus sylvestris
4520500,3369500,Pinus sylvestris
4559500,3166500,Pinus sylvestris
4302500,3337500,Pinus sylvestris
4468500,3267500,Pinus sylvestris
4271500,3267500,Pinus sylvestris
4376500,3277500,Pinus sylvestris
4510500,3364500,Pinus sylvestris
4240500,2782500,Pinus sylvestris
4427500,3310500,Pinus sylvestris
4470500,3387000,Pinus sylvestris
4382500,2901500,Pinus sylvestris
4649500,3143500,Pinus sylvestris
4618500,3155500,Pinus sylvestris
4594500,3390500,Pinus sylvestris
4589500,3264500,Pinus sylvestris
4541500,3163500,Pinus sylvestris
4627500,3226500,Pinus sylvestris
4518500,3216500,Pinus sylvestris
4639500,3227500,Pinus sylvestris
4164500,2931500,Pinus sylvestris
4552500,3153500,Pinus sylvestris
4486000,3323000,Pinus sylvestris
4613500,3146500,Pinus sylvestris
4596500,3220500,Pinus sylvestris
4370500,2924500,Pinus sylvestris
4579500,3231500,Pinus sylvestris
4455500,3315500,Pinus sylvestris
4599500,3232500,Pinus sylvestris
4521500,3241500,Pinus sylvestris
4492500,3272500,Pinus sylvestris
4546500,3205500,Pinus sylvestris
4554500,3205500,Pinus sylvestris
4595500,3396500,Pinus sylvestris
4502000,3227000,Pinus sylvestris
4501500,3380500,Pinus sylvestris
4441500,3250500,Pinus sylvestris
4430500,3360500,Pinus sylvestris
4392500,3353500,Pinus sylvestris
4401500,2895500,Pinus sylvestris
4614000,3213500,Pinus sylvestris
4231500,2838500,Pinus sylvestris
4537500,3233500,Pinus sylvestris
4566000,3194500,Pinus sylvestris
4408500,3343500,Pinus sylvestris
4562500,3194500,Pinus sylvestris
4544000,3337500,Pinus sylvestris
4415500,3306500,Pinus sylvestris
4408500,3369500,Pinus sylvestris
4321500,3268500,Pinus sylvestris
4632500,3158500,Pinus sylvestris
4396500,3063500,Pinus sylvestris
4485500,3264500,Pinus sylvestris
4512500,3348500,Pinus sylvestris
4429500,3242500,Pinus sylvestris
4318000,3342000,Pinus sylvestris
4282500,3325500,Pinus sylvestris
4412500,3364500,Pinus sylvestris
4634500,3243500,Pinus sylvestris
4355500,3304500,Pinus sylvestris
4167500,3281500,Pinus sylvestris
4146500,2925500,Pinus sylvestris
4583500,3231500,Pinus sylvestris
4658500,3162500,Pinus sylvestris
4489500,3248500,Pinus sylvestris
4562500,3202500,Pinus sylvestris
4388500,3293500,Pinus sylvestris
4426500,3358500,Pinus sylvestris
4613500,3242500,Pinus sylvestris
4416500,3370500,Pinus sylvestris
4610500,3163500,Pinus sylvestris
4512500,3370500,Pinus sylvestris
4566000,3242500,Pinus sylvestris
4408500,3301500,Pinus sylvestris
4583500,3408500,Pinus sylvestris
4212500,2898500,Pinus sylvestris
4489500,3240500,Pinus sylvestris
4369500,2960500,Pinus sylvestris
4598500,3184500,Pinus sylvestris
4396500,3301500,Pinus sylvestris
4589500,3203500,Pinus sylvestris
4398500,3357500,Pinus sylvestris
4410500,3345500,Pinus sylvestris
4607500,3237500,Pinus sylvestris
4499500,3184500,Pinus sylvestris
4408500,3367500,Pinus sylvestris
4623500,3178500,Pinus sylvestris
4599500,3228500,Pinus sylvestris
4517500,3174500,Pinus sylvestris
4505500,3162500,Pinus sylvestris
4569000,3162500,Pinus sylvestris
4536500,3367500,Pinus sylvestris
4242500,3353500,Pinus sylvestris
4619500,3226500,Pinus sylvestris
4596500,3152500,Pinus sylvestris
4423500,3314500,Pinus sylvestris
4263500,3133500,Pinus sylvestris
4410500,3340500,Pinus sylvestris
4583500,3175500,Pinus sylvestris
4547500,3329500,Pinus sylvestris
4492500,3268500,Pinus sylvestris
4405500,3265500,Pinus sylvestris
4459500,3393500,Pinus sylvestris
4398500,3349500,Pinus sylvestris
4497500,3248500,Pinus sylvestris
4241500,2996000,Pinus sylvestris
4575500,3144500,Pinus sylvestris
4487500,3384500,Pinus sylvestris
4663500,3150500,Pinus sylvestris
4524500,3289500,Pinus sylvestris
4482500,2911500,Pinus sylvestris
4410500,3361500,Pinus sylvestris
4606500,3185500,Pinus sylvestris
4566000,3322000,Pinus sylvestris
4521500,3245500,Pinus sylvestris
4640500,3151500,Pinus sylvestris
4555500,3329500,Pinus sylvestris
4382500,2905500,Pinus sylvestris
4507500,3160500,Pinus sylvestris
4404500,3365500,Pinus sylvestris
4571500,3226500,Pinus sylvestris
4494500,3368500,Pinus sylvestris
4626500,3156500,Pinus sylvestris
4564500,3330500,Pinus sylvestris
4574000,3309000,Pinus sylvestris
4513500,3162500,Pinus sylvestris
4406500,3363500,Pinus sylvestris
4366500,3364500,Pinus sylvestris
4627500,3166500,Pinus sylvestris
4566500,3238500,Pinus sylvestris
4514500,3372500,Pinus sylvestris
4577500,3395500,Pinus sylvestris
4374500,3371500,Pinus sylvestris
4490500,3484500,Pinus sylvestris
4565500,3210500,Pinus sylvestris
4534500,3229500,Pinus sylvestris
4540500,3285500,Pinus sylvestris
4268500,2915500,Pinus sylvestris
4481500,3239500,Pinus sylvestris
4514500,3220500,Pinus sylvestris
4502000,3323000,Pinus sylvestris
4527500,3313500,Pinus sylvestris
4360500,3300500,Pinus sylvestris
4523500,3309500,Pinus sylvestris
4496500,3322000,Pinus sylvestris
4414500,2917500,Pinus sylvestris
4598000,3290500,Pinus sylvestris
4423500,3306500,Pinus sylvestris
4590500,3184500,Pinus sylvestris
4452500,3363500,Pinus sylvestris
4477500,3235500,Pinus sylvestris
4338000,3028500,Pinus sylvestris
4415500,3322500,Pinus sylvestris
4550000,3226500,Pinus sylvestris
4501500,3179000,Pinus sylvestris
4565500,3147000,Pinus sylvestris
4495500,3180500,Pinus sylvestris
4646500,3183500,Pinus sylvestris
4622500,3238500,Pinus sylvestris
4656500,3156500,Pinus sylvestris
4593500,3264500,Pinus sylvestris
4592500,3216500,Pinus sylvestris
4628500,3162500,Pinus sylvestris
4479500,3385500,Pinus sylvestris
4478500,3223500,Pinus sylvestris
4595500,3236500,Pinus sylvestris
4494500,3220500,Pinus sylvestris
4510500,3354500,Pinus sylvestris
4438000,3307000,Pinus sylvestris
4540500,3503500,Pinus sylvestris
4627500,3140500,Pinus sylvestris
4573500,3259500,Pinus sylvestris
4590500,3392500,Pinus sylvestris
4448500,3321000,Pinus sylvestris
4579500,3145500,Pinus sylvestris
4661500,3146500,Pinus sylvestris
4491500,3320500,Pinus sylvestris
4480000,3336000,Pinus sylvestris
4602500,3184500,Pinus sylvestris
4430500,3426500,Pinus sylvestris
4457500,2951500,Pinus sylvestris
4402500,3351500,Pinus sylvestris
4396500,2907500,Pinus sylvestris
4548000,3193500,Pinus sylvestris
4503500,3164500,Pinus sylvestris
4418500,3340500,Pinus sylvestris
4634500,3164500,Pinus sylvestris
4473500,3397500,Pinus sylvestris
4521500,3237500,Pinus sylvestris
4530500,3349500,Pinus sylvestris
4172500,2730500,Pinus sylvestris
4423500,3336500,Pinus sylvestris
4604500,3391500,Pinus sylvestris
4622500,3242500,Pinus sylvestris
4518000,3323000,Pinus sylvestris
4458500,3227500,Pinus sylvestris
4590500,3180500,Pinus sylvestris
4634500,3152500,Pinus sylvestris
4538500,3221500,Pinus sylvestris
4501500,3248500,Pinus sylvestris
4353500,3260500,Pinus sylvestris
4560500,3330500,Pinus sylvestris
4491500,3324500,Pinus sylvestris
4583500,3428500,Pinus sylvestris
4400500,3339500,Pinus sylvestris
4414500,3346500,Pinus sylvestris
4513500,3236500,Pinus sylvestris
4517500,3240500,Pinus sylvestris
4462500,3359500,Pinus sylvestris
4596500,3216500,Pinus sylvestris
4650500,3166500,Pinus sylvestris
4377500,2952500,Pinus sylvestris
4386500,3349500,Pinus sylvestris
4555500,3189500,Pinus sylvestris
4580500,3133500,Pinus sylvestris
4513500,3248500,Pinus sylvestris
4530500,3355500,Pinus sylvestris
4591500,3228500,Pinus sylvestris
4341500,3292500,Pinus sylvestris
4406500,3069500,Pinus sylvestris
4554500,3225500,Pinus sylvestris
4612500,3217500,Pinus sylvestris
4546500,3229500,Pinus sylvestris
4575500,3227500,Pinus sylvestris
4637500,3147500,Pinus sylvestris
4413500,3258500,Pinus sylvestris
4418500,3370500,Pinus sylvestris
4503500,3184500,Pinus sylvestris
4518000,3243000,Pinus sylvestris
4378500,3341500,Pinus sylvestris
4585500,3408500,Pinus sylvestris
4582500,3187500,Pinus sylvestris
4433500,3250500,Pinus sylvestris
4518500,3368500,Pinus sylvestris
4610500,3249500,Pinus sylvestris
4604500,3213500,Pinus sylvestris
